#Types Before Cut: 11091
#Types After Cut: 9681
#Search Hits: 0
1000	8	10.075	сто
1001	15	9.934	семьи
1002	15	9.934	точно
1003	12	9.707	плане
1004	16	9.457	наш
1005	11	9.311	темы
1006	11	9.311	хорошие
1007	17	9.077	довольно
1008	319	9.077	он
1009	127	9.019	сейчас
1010	15	8.979	одну
1011	9	8.599	a
1012	9	8.599	нами
1013	9	8.599	руки
1014	12	8.568	плохо
1015	12	8.568	пошли
1016	83	8.558	этот
1017	5	8.402	богу
1018	5	8.402	боюсь
1019	5	8.402	видеть
1020	5	8.402	вниз
1021	5	8.402	грубо
1022	5	8.402	детства
1023	5	8.402	магазин
1024	5	8.402	мария
1025	5	8.402	машину
1026	5	8.402	мимо
1027	5	8.402	назывался
1028	5	8.402	недалеко
1029	5	8.402	остановиться
1030	5	8.402	отлично
1031	5	8.402	очки
1032	5	8.402	приходили
1033	5	8.402	прочее
1034	5	8.402	русском
1035	5	8.402	сестра
1036	5	8.402	следующая
1037	5	8.402	стоять
1038	5	8.402	телефон
1039	5	8.402	успела
1040	5	8.402	цветы
1041	5	8.402	человеком
1042	8	8.312	друга
1043	8	8.312	номер
1044	8	8.312	обязательно
1045	17	8.283	самый
1046	11	8.126	взял
1047	11	8.126	всеми
1048	7	8.111	говорим
1049	7	8.111	знал
1050	7	8.111	километров
1051	7	8.111	настолько
1052	7	8.111	началась
1053	7	8.111	начинается
1054	7	8.111	нашем
1055	7	8.111	стоят
1056	7	8.111	точнее
1057	7	8.111	улица
1058	7	8.111	франции
1059	6	8.071	ездил
1060	6	8.071	играет
1061	6	8.071	лучший
1062	6	8.071	рождения
1063	6	8.071	штук
1064	3	7.912	adv
1065	3	7.912	day
1066	3	7.912	gen
1067	3	7.912	plen
1068	3	7.912	автобусов
1069	3	7.912	автобусы
1070	3	7.912	аж
1071	3	7.912	амаретто
1072	3	7.912	архитектурой
1073	3	7.912	атмосфера
1074	3	7.912	балетную
1075	3	7.912	бар
1076	3	7.912	беби
1077	3	7.912	бедно
1078	3	7.912	безумно
1079	3	7.912	белорусском
1080	3	7.912	беру
1081	3	7.912	бесполезно
1082	3	7.912	библиофил
1083	3	7.912	благо
1084	3	7.912	блять
1085	3	7.912	болезнь
1086	3	7.912	буквами
1087	3	7.912	бэ
1088	3	7.912	вайновский
1089	3	7.912	вами
1090	3	7.912	вареньем
1091	3	7.912	вдвоем
1092	3	7.912	ведёт
1093	3	7.912	везло
1094	3	7.912	вернули
1095	3	7.912	весна
1096	3	7.912	вечер
1097	3	7.912	взрослый
1098	3	7.912	визы
1099	3	7.912	викинги
1100	3	7.912	вкусно
1101	3	7.912	внизу
1102	3	7.912	возьму
1103	3	7.912	войной
1104	3	7.912	вспомнил
1105	3	7.912	встретила
1106	3	7.912	встретить
1107	3	7.912	встречают
1108	3	7.912	выполняешь
1109	3	7.912	высокодинамичный
1110	3	7.912	героя
1111	3	7.912	геру
1112	3	7.912	геша
1113	3	7.912	гимназия
1114	3	7.912	гитару
1115	3	7.912	глухарь
1116	3	7.912	гм
1117	3	7.912	говард
1118	3	7.912	горбачёва
1119	3	7.912	городке
1120	3	7.912	гравитация
1121	3	7.912	грамм
1122	3	7.912	гуглили
1123	3	7.912	даа
1124	3	7.912	двенадцати
1125	3	7.912	девяностые
1126	3	7.912	девяностых
1127	3	7.912	девятом
1128	3	7.912	девятьсот
1129	3	7.912	деда
1130	3	7.912	декорации
1131	3	7.912	дениса
1132	3	7.912	держи
1133	3	7.912	джи
1134	3	7.912	дизайн
1135	3	7.912	днк
1136	3	7.912	добираться
1137	3	7.912	добрый
1138	3	7.912	доехал
1139	3	7.912	доехало
1140	3	7.912	домики
1141	3	7.912	дочерью
1142	3	7.912	душе
1143	3	7.912	евреев
1144	3	7.912	еле
1145	3	7.912	жалко
1146	3	7.912	женский
1147	3	7.912	забивается
1148	3	7.912	заговора
1149	3	7.912	задают
1150	3	7.912	залезали
1151	3	7.912	замуж
1152	3	7.912	занимаешься
1153	3	7.912	занимались
1154	3	7.912	затащит
1155	3	7.912	захожу
